chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr13,6738412,6738655,244,6738448,27,7.05333,2.96256,4.15737,meDIP2x_TIvsCI_peak_801
chr13,7376115,7376388,274,7376139,165,8.88793,1.63774,5.69745,meDIP2x_TIvsCI_peak_802
chr13,7566253,7566644,392,7566548,17,9.14938,4.86538,5.91703,meDIP2x_TIvsCI_peak_803
chr13,7885575,7886236,662,7885815,38,12.1769,3.71156,8.5972,meDIP2x_TIvsCI_peak_804
chr13,8006768,8007014,247,8006855,18,10.00033,5.13568,6.6557,meDIP2x_TIvsCI_peak_805
chr13,8204662,8204939,278,8204870,36,8.61564,2.93173,5.46551,meDIP2x_TIvsCI_peak_806
chr13,8220481,8221101,621,8220742,24,15.53316,6.75748,11.64947,meDIP2x_TIvsCI_peak_807
chr13,8282935,8283202,268,8283009,26,7.65604,3.21624,4.64295,meDIP2x_TIvsCI_peak_808
chr13,8319195,8319473,279,8319274,96,8.73864,1.91505,5.56814,meDIP2x_TIvsCI_peak_809
chr13,8784961,8785203,243,8785127,38,11.4831,3.53392,7.97248,meDIP2x_TIvsCI_peak_810
chr13,8828869,8829231,363,8828943,17,9.14938,4.86538,5.91703,meDIP2x_TIvsCI_peak_811
chr13,8913906,8914233,328,8914184,32,7.10151,2.729,4.18825,meDIP2x_TIvsCI_peak_812
chr13,8916926,8917355,430,8917082,28,10.33964,3.95178,6.9557,meDIP2x_TIvsCI_peak_813
chr13,8922115,8922669,555,8922561,26,15.83566,6.47601,11.93223,meDIP2x_TIvsCI_peak_814
chr13,9139149,9139420,272,9139241,22,9.76878,4.40137,6.45984,meDIP2x_TIvsCI_peak_815
chr13,9161562,9161941,380,9161782,23,14.56454,6.48718,10.75948,meDIP2x_TIvsCI_peak_816
chr13,9168068,9168368,301,9168207,33,18.96931,6.50637,14.85801,meDIP2x_TIvsCI_peak_817
chr13,9643989,9644392,404,9644293,22,7.24065,3.37725,4.30606,meDIP2x_TIvsCI_peak_818
chr13,9771664,9771934,271,9771886,58,5.91093,1.9294,3.24236,meDIP2x_TIvsCI_peak_819
chr13,9923774,9924069,296,9923934,27,6.05782,2.66471,3.33458,meDIP2x_TIvsCI_peak_820
chr13,11316365,11316777,413,11316610,22,10.88444,4.89628,7.4304,meDIP2x_TIvsCI_peak_821
chr13,11392311,11392567,257,11392412,43,21.82436,5.9958,17.5604,meDIP2x_TIvsCI_peak_822
chr13,11717323,11717572,250,11717436,20,11.76697,5.67628,8.21673,meDIP2x_TIvsCI_peak_823
chr13,11776041,11776730,690,11776167,18,10.00033,5.13568,6.6557,meDIP2x_TIvsCI_peak_824
chr13,12089217,12089478,262,12089373,24,13.98701,5.9963,10.23396,meDIP2x_TIvsCI_peak_825
chr13,12098767,12099096,330,12099035,43,9.98139,2.94708,6.65339,meDIP2x_TIvsCI_peak_826
chr13,12251079,12251333,255,12251148,18,10.00033,5.13568,6.6557,meDIP2x_TIvsCI_peak_827
chr13,13394693,13395270,578,13394743,72,5.88511,1.79735,3.21967,meDIP2x_TIvsCI_peak_828
chr13,14114753,14115147,395,14115142,39,4.48555,1.94708,2.1346,meDIP2x_TIvsCI_peak_829
chr13,14631063,14631395,333,14631181,25,9.15577,3.81777,5.91977,meDIP2x_TIvsCI_peak_830
chr13,14945774,14946224,451,14945828,36,9.14213,3.05979,5.91703,meDIP2x_TIvsCI_peak_831
chr13,15104919,15105167,249,15105141,22,6.58853,3.13417,3.77713,meDIP2x_TIvsCI_peak_832
chr13,15719050,15720044,995,15719306,81,33.07832,5.19324,28.3762,meDIP2x_TIvsCI_peak_833
chr13,15728209,15728552,344,15728483,26,9.82704,3.9646,6.51135,meDIP2x_TIvsCI_peak_834
chr13,15732081,15732425,345,15732221,58,18.86525,4.00452,14.76143,meDIP2x_TIvsCI_peak_835
chr13,15733306,15733911,606,15733451,50,13.9962,3.46153,10.24244,meDIP2x_TIvsCI_peak_836
chr13,15734703,15735294,592,15735220,60,17.93822,3.73821,13.89026,meDIP2x_TIvsCI_peak_837
chr13,15809957,15810210,254,15810004,65,7.96359,2.12166,4.91511,meDIP2x_TIvsCI_peak_838
chr13,17338741,17338997,257,17338888,29,16.93749,6.38646,12.95488,meDIP2x_TIvsCI_peak_839
chr13,17339244,17339716,473,17339391,30,7.57292,2.95022,4.5816,meDIP2x_TIvsCI_peak_840
chr13,17537406,17537655,250,17537547,59,9.12104,2.37178,5.90932,meDIP2x_TIvsCI_peak_841
chr13,17543912,17544179,268,17544062,19,10.8732,5.40598,7.4228,meDIP2x_TIvsCI_peak_842
chr13,17601271,17601557,287,17601377,20,10.49764,5.03689,7.09958,meDIP2x_TIvsCI_peak_843
chr13,17842786,17843150,365,17843044,35,5.65804,2.27996,3.02753,meDIP2x_TIvsCI_peak_844
chr13,18126194,18126461,268,18126313,181,25.56704,2.42832,21.134,meDIP2x_TIvsCI_peak_845
chr13,18309323,18309692,370,18309470,32,13.13699,4.49685,9.46108,meDIP2x_TIvsCI_peak_846
chr13,19341610,19341901,292,19341755,19,6.79991,3.47593,3.93161,meDIP2x_TIvsCI_peak_847
chr13,19635590,19635924,335,19635698,18,7.81299,4.04475,4.77769,meDIP2x_TIvsCI_peak_848
chr13,20216236,20216489,254,20216369,20,11.76697,5.67628,8.21673,meDIP2x_TIvsCI_peak_849
chr13,20371106,20371390,285,20371266,131,21.54711,2.60605,17.30282,meDIP2x_TIvsCI_peak_850
chr13,20371849,20372260,412,20371914,27,11.35989,4.42219,7.86013,meDIP2x_TIvsCI_peak_851
chr13,20502667,20502960,294,20502749,83,10.62936,2.21202,7.21773,meDIP2x_TIvsCI_peak_852
chr13,20591677,20591935,259,20591827,49,12.82721,3.27621,9.17778,meDIP2x_TIvsCI_peak_853
chr13,20600835,20601156,322,20601075,18,10.00033,5.13568,6.6557,meDIP2x_TIvsCI_peak_854
chr13,21140041,21140307,267,21140238,24,7.77403,3.4067,4.7456,meDIP2x_TIvsCI_peak_855
chr13,22032204,22032512,309,22032351,35,15.37072,4.90565,11.50794,meDIP2x_TIvsCI_peak_856
chr13,22425433,22425716,284,22425692,17,4.95135,2.8653,2.49284,meDIP2x_TIvsCI_peak_857
chr13,22434962,22435375,414,22435149,33,16.11815,5.41224,12.19457,meDIP2x_TIvsCI_peak_858
chr13,23355485,23355770,286,23355635,29,14.105,5.2139,10.34425,meDIP2x_TIvsCI_peak_859
chr13,23363177,23363428,252,23363302,27,13.96435,5.45788,10.21394,meDIP2x_TIvsCI_peak_860
chr13,23449376,23449697,322,23449583,24,14.95259,6.46645,11.11703,meDIP2x_TIvsCI_peak_861
chr13,23786631,23786914,284,23786805,36,10.95522,3.52122,7.49572,meDIP2x_TIvsCI_peak_862
chr13,23881795,23882106,312,23882063,34,6.72897,2.55905,3.88076,meDIP2x_TIvsCI_peak_863
chr13,24789944,24790240,297,24790092,33,8.09387,2.94013,5.02856,meDIP2x_TIvsCI_peak_864
chr13,26121162,26121524,363,26121337,109,25.60092,3.25938,21.16644,meDIP2x_TIvsCI_peak_865
chr13,26229458,26229753,296,26229550,30,11.22212,4.06113,7.74005,meDIP2x_TIvsCI_peak_866
chr13,26243693,26244022,330,26243886,33,24.9436,9.19017,20.53192,meDIP2x_TIvsCI_peak_867
chr13,26457762,26458130,369,26457991,61,6.3729,1.9598,3.60392,meDIP2x_TIvsCI_peak_868
chr13,26492123,26492362,240,26492278,78,14.77369,2.74449,10.95563,meDIP2x_TIvsCI_peak_869
chr13,26541739,26542204,466,26542055,32,9.24945,3.30678,6.00158,meDIP2x_TIvsCI_peak_870
chr13,26591655,26591914,260,26591862,27,6.50475,2.79683,3.7198,meDIP2x_TIvsCI_peak_871
chr13,26592290,26593079,790,26592680,28,6.54877,2.75988,3.7499,meDIP2x_TIvsCI_peak_872
chr13,26599043,26599342,300,26599218,41,15.79279,4.44384,11.89363,meDIP2x_TIvsCI_peak_873
chr13,26604739,26605164,426,26604871,48,12.85909,3.32579,9.20719,meDIP2x_TIvsCI_peak_874
chr13,26607417,26607913,497,26607788,33,14.9325,4.99246,11.09793,meDIP2x_TIvsCI_peak_875
chr13,26615085,26615526,442,26615377,27,8.92138,3.55932,5.72686,meDIP2x_TIvsCI_peak_876
chr13,26618543,26618786,244,26618640,31,9.30194,3.38578,6.04978,meDIP2x_TIvsCI_peak_877
chr13,26627213,26627485,273,26627370,24,10.72148,4.54077,7.30129,meDIP2x_TIvsCI_peak_878
chr13,26724809,26725251,443,26725180,60,7.90822,2.18337,4.86393,meDIP2x_TIvsCI_peak_879
chr13,26726588,26726828,241,26726741,29,9.13432,3.47439,5.91703,meDIP2x_TIvsCI_peak_880
chr13,26842448,26843073,626,26842863,33,24.1893,8.82294,19.81342,meDIP2x_TIvsCI_peak_881
chr13,26843641,26844054,414,26843793,16,8.0294,4.44031,4.97358,meDIP2x_TIvsCI_peak_882
chr13,27086282,27086780,499,27086580,27,12.51422,4.8663,8.90141,meDIP2x_TIvsCI_peak_883
chr13,27126470,27126744,275,27126585,41,8.25192,2.65995,5.15784,meDIP2x_TIvsCI_peak_884
chr13,27140948,27141190,243,27141062,17,7.09711,3.83187,4.18517,meDIP2x_TIvsCI_peak_885
chr13,27220939,27221381,443,27221047,22,7.24065,3.37725,4.30606,meDIP2x_TIvsCI_peak_886
chr13,27227411,27227659,249,27227533,17,9.14938,4.86538,5.91703,meDIP2x_TIvsCI_peak_887
chr13,27237072,27237378,307,27237226,21,12.68067,5.94658,9.04418,meDIP2x_TIvsCI_peak_888
chr13,27286951,27287226,276,27287187,54,5.69408,1.94454,3.0597,meDIP2x_TIvsCI_peak_889
chr13,27303190,27303522,333,27303358,15,7.51796,4.32479,4.53204,meDIP2x_TIvsCI_peak_890
chr13,27352651,27352889,239,27352805,20,11.76697,5.67628,8.21673,meDIP2x_TIvsCI_peak_891
chr13,27390812,27391182,371,27390888,26,5.58156,2.56954,2.96547,meDIP2x_TIvsCI_peak_892
chr13,27471966,27472343,378,27472319,23,6.00035,2.85888,3.29931,meDIP2x_TIvsCI_peak_893
chr13,27493898,27494233,336,27494092,19,10.8732,5.40598,7.4228,meDIP2x_TIvsCI_peak_894
chr13,27685258,27685519,262,27685373,54,12.75229,3.07218,9.11041,meDIP2x_TIvsCI_peak_895
chr13,27719552,27719809,258,27719662,25,10.98358,4.51871,7.52028,meDIP2x_TIvsCI_peak_896
chr13,27727802,27728410,609,27728239,20,11.76697,5.67628,8.21673,meDIP2x_TIvsCI_peak_897
chr13,27728695,27728935,241,27728819,23,14.56454,6.48718,10.75948,meDIP2x_TIvsCI_peak_898
chr13,27729477,27729853,377,27729540,15,7.51796,4.32479,4.53204,meDIP2x_TIvsCI_peak_899
chr13,27860379,27860669,291,27860476,30,13.72424,4.93469,9.99469,meDIP2x_TIvsCI_peak_900
chr13,27865939,27866471,533,27866017,20,7.45059,3.64973,4.48728,meDIP2x_TIvsCI_peak_901
chr13,28345163,28345446,284,28345331,27,15.12975,5.96069,11.28208,meDIP2x_TIvsCI_peak_902
chr13,28763490,28763887,398,28763649,92,10.6739,2.12403,7.26039,meDIP2x_TIvsCI_peak_903
chr13,28764526,28764846,321,28764587,76,7.48492,1.94646,4.51929,meDIP2x_TIvsCI_peak_904
chr13,28766358,28766862,505,28766702,32,5.84614,2.41282,3.18967,meDIP2x_TIvsCI_peak_905
chr13,28767386,28767912,527,28767721,71,35.96936,6.52415,31.18736,meDIP2x_TIvsCI_peak_906
chr13,28768797,28769052,256,28768831,56,4.48327,1.74353,2.1328,meDIP2x_TIvsCI_peak_907
chr13,28881910,28882151,242,28882036,18,8.82043,4.53297,5.63939,meDIP2x_TIvsCI_peak_908
chr13,29146567,29147324,758,29146765,69,12.2139,2.60396,8.62634,meDIP2x_TIvsCI_peak_909
chr13,29536622,29537012,391,29536682,33,8.63087,3.08085,5.4773,meDIP2x_TIvsCI_peak_910
chr13,29801571,29801977,407,29801844,23,13.08765,5.75645,9.41465,meDIP2x_TIvsCI_peak_911
chr13,29985479,29985920,442,29985847,19,7.60706,3.82728,4.60303,meDIP2x_TIvsCI_peak_912
chr13,31163031,31163516,486,31163366,17,8.08713,4.31734,5.0235,meDIP2x_TIvsCI_peak_913
chr13,31762592,31762874,283,31762672,27,6.05782,2.66471,3.33458,meDIP2x_TIvsCI_peak_914
chr13,31841256,31841747,492,31841402,14,6.74017,4.05449,3.88076,meDIP2x_TIvsCI_peak_915
chr13,32778462,32778732,271,32778597,20,8.30815,4.01864,5.20033,meDIP2x_TIvsCI_peak_916
chr13,33646901,33647163,263,33647010,23,8.63747,3.8204,5.47952,meDIP2x_TIvsCI_peak_917
chr13,33831104,33831527,424,33831451,12,5.26189,3.51029,2.71168,meDIP2x_TIvsCI_peak_918
chr13,35626413,35626774,362,35626478,21,12.68067,5.94658,9.04418,meDIP2x_TIvsCI_peak_919
chr13,36492856,36493152,297,36492983,25,13.38238,5.53493,9.68553,meDIP2x_TIvsCI_peak_920
chr13,36777002,36777273,272,36777028,15,4.41333,2.78075,2.09436,meDIP2x_TIvsCI_peak_921
chr13,36799520,36799768,249,36799726,17,7.09711,3.83187,4.18517,meDIP2x_TIvsCI_peak_922
chr13,37344736,37345062,327,37344782,24,12.5327,5.32205,8.91697,meDIP2x_TIvsCI_peak_923
chr13,38753769,38754185,417,38754039,30,8.12281,3.10637,5.04541,meDIP2x_TIvsCI_peak_924
chr13,39244352,39244593,242,39244540,14,6.74017,4.05449,3.88076,meDIP2x_TIvsCI_peak_925
chr13,40749885,40750143,259,40750105,86,7.99701,1.9176,4.94313,meDIP2x_TIvsCI_peak_926
chr13,41694834,41695135,302,41694890,57,8.6643,2.34161,5.50313,meDIP2x_TIvsCI_peak_927
chr13,41890130,41890646,517,41890535,15,7.51796,4.32479,4.53204,meDIP2x_TIvsCI_peak_928
chr13,42336153,42336388,236,42336294,34,12.7141,4.16921,9.07439,meDIP2x_TIvsCI_peak_929
chr13,42950683,42950937,255,42950757,19,10.8732,5.40598,7.4228,meDIP2x_TIvsCI_peak_930
chr13,43125203,43125468,266,43125261,14,6.39393,3.86735,3.62291,meDIP2x_TIvsCI_peak_931
chr13,43346359,43346663,305,43346514,47,21.12088,5.32737,16.89316,meDIP2x_TIvsCI_peak_932
chr13,43483887,43484193,307,43484085,38,10.23149,3.22519,6.86038,meDIP2x_TIvsCI_peak_933
chr13,43695959,43696219,261,43696086,40,8.67019,2.7828,5.50805,meDIP2x_TIvsCI_peak_934
chr13,43754005,43754621,617,43754539,15,7.51796,4.32479,4.53204,meDIP2x_TIvsCI_peak_935
chr13,43924241,43924535,295,43924442,28,7.59445,3.06836,4.59512,meDIP2x_TIvsCI_peak_936
chr13,44263459,44263804,346,44263787,24,5.07918,2.50514,2.58346,meDIP2x_TIvsCI_peak_937
chr13,44627800,44628084,285,44627928,27,15.70121,6.21613,11.80919,meDIP2x_TIvsCI_peak_938
chr13,44666668,44667098,431,44667030,27,8.92138,3.55932,5.72686,meDIP2x_TIvsCI_peak_939
chr13,46155882,46156313,432,46155976,59,9.12104,2.37178,5.90932,meDIP2x_TIvsCI_peak_940
chr13,46815682,46815918,237,46815685,32,4.51171,2.08996,2.15385,meDIP2x_TIvsCI_peak_941
chr13,47354335,47354642,308,47354558,20,8.30815,4.01864,5.20033,meDIP2x_TIvsCI_peak_942
chr13,47525616,47525861,246,47525698,30,17.86276,6.59934,13.81822,meDIP2x_TIvsCI_peak_943
chr13,48052721,48053083,363,48052841,47,13.52575,3.50956,9.81875,meDIP2x_TIvsCI_peak_944
chr13,48450518,48450825,308,48450673,18,8.86912,4.55719,5.67942,meDIP2x_TIvsCI_peak_945
chr13,49068116,49068396,281,49068217,20,6.05269,3.08358,3.3315,meDIP2x_TIvsCI_peak_946
chr13,49214751,49215004,254,49214809,230,12.36996,1.65722,8.7696,meDIP2x_TIvsCI_peak_947
chr13,49446216,49446541,326,49446397,17,7.09711,3.83187,4.18517,meDIP2x_TIvsCI_peak_948
chr13,49480794,49481520,727,49481339,24,12.5327,5.32205,8.91697,meDIP2x_TIvsCI_peak_949
chr13,50061941,50062177,237,50062069,27,6.27503,2.72861,3.51475,meDIP2x_TIvsCI_peak_950
chr13,50170363,50170618,256,50170437,36,8.61564,2.93173,5.46551,meDIP2x_TIvsCI_peak_951
chr13,50633710,50634085,376,50633739,37,7.13816,2.55162,4.21866,meDIP2x_TIvsCI_peak_952
chr13,51469756,51470062,307,51469833,25,7.70663,3.30508,4.68615,meDIP2x_TIvsCI_peak_953
chr13,51729417,51729722,306,51729461,17,5.56129,3.12834,2.94827,meDIP2x_TIvsCI_peak_954
chr14,788161,788497,337,788252,18,4.43866,2.5891,2.10236,meDIP2x_TIvsCI_peak_955
chr14,839768,840226,459,839881,52,4.37408,1.76365,2.06906,meDIP2x_TIvsCI_peak_956
chr14,1101088,1101345,258,1101213,32,7.5809,2.85365,4.58518,meDIP2x_TIvsCI_peak_957
chr14,2026975,2027268,294,2027110,19,9.9783,4.94887,6.6505,meDIP2x_TIvsCI_peak_958
chr14,2040278,2040809,532,2040348,23,13.96959,6.18776,10.21889,meDIP2x_TIvsCI_peak_959
chr14,2042363,2042619,257,2042567,26,6.52698,2.85675,3.73618,meDIP2x_TIvsCI_peak_960
chr14,2050544,2050798,255,2050680,20,10.49764,5.03689,7.09958,meDIP2x_TIvsCI_peak_961
chr14,2084220,2084648,429,2084426,37,15.82068,4.8305,11.91966,meDIP2x_TIvsCI_peak_962
chr14,2113646,2114165,520,2113909,17,9.14938,4.86538,5.91703,meDIP2x_TIvsCI_peak_963
chr14,2134686,2135043,358,2134853,16,8.3215,4.59508,5.20033,meDIP2x_TIvsCI_peak_964
chr14,2274329,2274626,298,2274533,17,7.09711,3.83187,4.18517,meDIP2x_TIvsCI_peak_965
chr14,2279372,2279633,262,2279519,26,10.72526,4.29795,7.30196,meDIP2x_TIvsCI_peak_966
chr14,2287793,2288232,440,2287849,21,8.74885,4.08883,5.57769,meDIP2x_TIvsCI_peak_967
chr14,2290870,2291274,405,2291273,18,4.94287,2.78991,2.49284,meDIP2x_TIvsCI_peak_968
chr14,2294421,2295389,969,2295250,27,10.5138,4.11144,7.11176,meDIP2x_TIvsCI_peak_969
chr14,2341798,2342326,529,2341942,47,11.2044,3.03994,7.72704,meDIP2x_TIvsCI_peak_970
chr14,2370643,2370923,281,2370833,18,10.00033,5.13568,6.6557,meDIP2x_TIvsCI_peak_971
chr14,2444527,2444797,271,2444751,14,5.09178,3.19323,2.58804,meDIP2x_TIvsCI_peak_972
chr14,2446154,2446391,238,2446231,20,8.30815,4.01864,5.20033,meDIP2x_TIvsCI_peak_973
chr14,2480180,2480928,749,2480710,42,11.89118,3.40715,8.33113,meDIP2x_TIvsCI_peak_974
chr14,2481494,2482041,548,2481519,23,5.0417,2.53933,2.55129,meDIP2x_TIvsCI_peak_975
chr14,2578631,2578920,290,2578793,28,12.19573,4.61632,8.61304,meDIP2x_TIvsCI_peak_976
chr14,2579425,2579694,270,2579549,22,9.76878,4.40137,6.45984,meDIP2x_TIvsCI_peak_977
chr14,2714646,2715220,575,2714791,23,8.63747,3.8204,5.47952,meDIP2x_TIvsCI_peak_978
chr14,2848009,2848366,358,2848058,40,6.29966,2.29017,3.53629,meDIP2x_TIvsCI_peak_979
chr14,2893822,2894137,316,2894026,30,4.37142,2.10407,2.06704,meDIP2x_TIvsCI_peak_980
chr14,3001231,3001469,239,3001345,22,13.61346,6.21688,9.89048,meDIP2x_TIvsCI_peak_981
chr14,3024640,3025066,427,3024697,30,7.66951,2.97738,4.65475,meDIP2x_TIvsCI_peak_982
chr14,3073076,3073428,353,3073229,41,13.32629,3.80576,9.63481,meDIP2x_TIvsCI_peak_983
chr14,3074226,3074693,468,3074439,31,17.08262,6.08903,13.09078,meDIP2x_TIvsCI_peak_984
chr14,3152624,3153350,727,3153168,25,16.51867,7.02778,12.56199,meDIP2x_TIvsCI_peak_985
chr14,3154050,3154333,284,3154217,22,13.61346,6.21688,9.89048,meDIP2x_TIvsCI_peak_986
chr14,3263495,3263851,357,3263658,20,7.45059,3.64973,4.48728,meDIP2x_TIvsCI_peak_987
chr14,3329422,3329703,282,3329545,27,18.53787,7.56837,14.45112,meDIP2x_TIvsCI_peak_988
chr14,3344904,3345515,612,3344939,36,4.52068,2.00751,2.16208,meDIP2x_TIvsCI_peak_989
chr14,3459051,3459384,334,3459182,22,9.76878,4.40137,6.45984,meDIP2x_TIvsCI_peak_990
chr14,3567158,3567420,263,3567280,25,12.09417,4.97546,8.51802,meDIP2x_TIvsCI_peak_991
chr14,3659256,3659703,448,3659387,26,10.65854,4.2727,7.24593,meDIP2x_TIvsCI_peak_992
chr14,4032535,4032938,404,4032605,28,9.55135,3.68644,6.27021,meDIP2x_TIvsCI_peak_993
chr14,4276012,4276318,307,4276016,24,5.07918,2.50514,2.58346,meDIP2x_TIvsCI_peak_994
chr14,4298234,4298824,591,4298641,22,12.85733,5.83578,9.20601,meDIP2x_TIvsCI_peak_995
chr14,5011480,5011788,309,5011483,46,4.5454,1.85789,2.17585,meDIP2x_TIvsCI_peak_996
chr14,5041354,5041913,560,5041742,51,28.90105,7.08594,24.33726,meDIP2x_TIvsCI_peak_997
chr14,5331220,5331668,449,5331281,19,6.79991,3.47593,3.93161,meDIP2x_TIvsCI_peak_998
chr14,5766411,5766709,299,5766434,27,8.92138,3.55932,5.72686,meDIP2x_TIvsCI_peak_999
chr14,6388256,6388757,502,6388370,39,10.20615,3.16944,6.83827,meDIP2x_TIvsCI_peak_1000
chr14,6608687,6609077,391,6608788,83,28.55666,4.38692,24.00698,meDIP2x_TIvsCI_peak_1001
chr14,6675705,6676477,773,6676013,17,5.56129,3.12834,2.94827,meDIP2x_TIvsCI_peak_1002
chr14,6691341,6691735,395,6691477,30,11.71117,4.22431,8.18357,meDIP2x_TIvsCI_peak_1003
chr14,6692669,6693081,413,6692749,88,8.37305,1.9391,5.2487,meDIP2x_TIvsCI_peak_1004
chr14,6762603,6762874,272,6762711,30,16.2863,5.93228,12.3528,meDIP2x_TIvsCI_peak_1005
chr14,6965299,6965875,577,6965806,33,8.09387,2.94013,5.02856,meDIP2x_TIvsCI_peak_1006
chr14,6973562,6973802,241,6973658,37,22.7201,7.27183,18.42016,meDIP2x_TIvsCI_peak_1007
chr14,7009265,7009657,393,7009356,19,10.8732,5.40598,7.4228,meDIP2x_TIvsCI_peak_1008
chr14,7192422,7192710,289,7192579,44,12.41801,3.42238,8.81192,meDIP2x_TIvsCI_peak_1009
chr14,7249352,7249725,374,7249422,30,9.36806,3.47413,6.10375,meDIP2x_TIvsCI_peak_1010
chr14,7446680,7447255,576,7447215,26,6.52698,2.85675,3.73618,meDIP2x_TIvsCI_peak_1011
chr14,7507101,7507343,243,7507234,20,8.30815,4.01864,5.20033,meDIP2x_TIvsCI_peak_1012
chr14,8220730,8221011,282,8220908,80,9.28944,2.10375,6.03932,meDIP2x_TIvsCI_peak_1013
chr14,9129137,9129373,237,9129274,22,10.88444,4.89628,7.4304,meDIP2x_TIvsCI_peak_1014
chr14,10120455,10120725,271,10120643,110,12.20323,2.1037,8.6198,meDIP2x_TIvsCI_peak_1015
chr14,10148046,10148296,251,10148190,24,5.52063,2.64514,2.91905,meDIP2x_TIvsCI_peak_1016
chr14,10580633,10580980,348,10580902,32,5.48014,2.3231,2.89572,meDIP2x_TIvsCI_peak_1017
chr14,10607495,10607979,485,10607844,42,7.11284,2.40189,4.19857,meDIP2x_TIvsCI_peak_1018
chr14,10624040,10624375,336,10624080,13,4.47532,2.98035,2.12543,meDIP2x_TIvsCI_peak_1019
chr14,10691924,10692328,405,10692081,29,8.84917,3.38605,5.66493,meDIP2x_TIvsCI_peak_1020
chr14,10835078,10835540,463,10835088,47,5.59239,2.02422,2.97533,meDIP2x_TIvsCI_peak_1021
chr14,10844667,10845138,472,10845081,54,11.28242,2.82236,7.79371,meDIP2x_TIvsCI_peak_1022
chr14,10999379,10999681,303,10999497,38,14.59841,4.37068,10.79018,meDIP2x_TIvsCI_peak_1023
chr14,11094561,11094860,300,11094787,24,8.50054,3.67093,5.36279,meDIP2x_TIvsCI_peak_1024
chr14,11236494,11236915,422,11236546,16,7.16745,3.99615,4.24441,meDIP2x_TIvsCI_peak_1025
chr14,11306841,11307225,385,11307041,53,11.73836,2.92988,8.20722,meDIP2x_TIvsCI_peak_1026
chr14,11309096,11309716,621,11309274,58,12.29085,2.87194,8.69523,meDIP2x_TIvsCI_peak_1027
chr14,11342820,11343085,266,11342944,53,11.26164,2.84825,7.77398,meDIP2x_TIvsCI_peak_1028
chr14,11343851,11344196,346,11343980,59,17.33579,3.67693,13.3313,meDIP2x_TIvsCI_peak_1029
chr14,11344459,11345093,635,11344931,19,8.55063,4.25764,5.4057,meDIP2x_TIvsCI_peak_1030
chr14,11432905,11433195,291,11433113,22,7.97535,3.66122,4.92229,meDIP2x_TIvsCI_peak_1031
chr14,11677914,11678204,291,11678134,61,9.23748,2.35259,5.99206,meDIP2x_TIvsCI_peak_1032
chr14,11678446,11678688,243,11678572,65,14.30756,2.98261,10.53162,meDIP2x_TIvsCI_peak_1033
chr14,11933232,11933952,721,11933715,24,11.30205,4.7841,7.80938,meDIP2x_TIvsCI_peak_1034
chr14,11962105,11962411,307,11962265,20,10.49764,5.03689,7.09958,meDIP2x_TIvsCI_peak_1035
chr14,12226622,12227048,427,12226752,40,4.81587,1.99575,2.38314,meDIP2x_TIvsCI_peak_1036
chr14,13008519,13008823,305,13008598,46,5.51946,2.0272,2.91905,meDIP2x_TIvsCI_peak_1037
chr14,13254352,13254605,254,13254452,121,16.54994,2.34326,12.59197,meDIP2x_TIvsCI_peak_1038
chr14,13257956,13258211,256,13258098,49,10.4221,2.8235,7.03289,meDIP2x_TIvsCI_peak_1039
chr14,13302892,13303262,371,13303093,97,16.9584,2.65453,12.97284,meDIP2x_TIvsCI_peak_1040
chr14,13560170,13560808,639,13560758,33,6.28149,2.48594,3.52,meDIP2x_TIvsCI_peak_1041
chr14,13612960,13613364,405,13613217,41,9.16035,2.85067,5.92292,meDIP2x_TIvsCI_peak_1042
chr14,13790506,13790793,288,13790521,18,4.94287,2.78991,2.49284,meDIP2x_TIvsCI_peak_1043
chr14,13852351,13852680,330,13852521,41,18.91127,5.33898,14.80488,meDIP2x_TIvsCI_peak_1044
chr14,14190330,14190703,374,14190603,55,7.27485,2.16838,4.33715,meDIP2x_TIvsCI_peak_1045
chr14,14616399,14616677,279,14616568,20,8.30815,4.01864,5.20033,meDIP2x_TIvsCI_peak_1046
chr14,14805859,14806212,354,14806073,16,6.40411,3.61899,3.62674,meDIP2x_TIvsCI_peak_1047
chr14,15302054,15302374,321,15302293,127,6.67811,1.60597,3.84964,meDIP2x_TIvsCI_peak_1048
chr14,15870459,15870698,240,15870600,37,24.70091,8.08951,20.3046,meDIP2x_TIvsCI_peak_1049
chr14,16296795,16297132,338,16296964,43,16.28516,4.40904,12.3528,meDIP2x_TIvsCI_peak_1050
chr14,16805724,16805972,249,16805822,22,8.81016,3.99732,5.62994,meDIP2x_TIvsCI_peak_1051
chr14,17384416,17384797,382,17384468,22,5.85931,2.87183,3.20216,meDIP2x_TIvsCI_peak_1052
chr14,17914279,17914549,271,17914393,65,14.30756,2.98261,10.53162,meDIP2x_TIvsCI_peak_1053
chr14,17915701,17916009,309,17915998,71,4.87953,1.68507,2.4405,meDIP2x_TIvsCI_peak_1054
chr14,18618508,18618789,282,18618632,29,11.93171,4.40511,8.36838,meDIP2x_TIvsCI_peak_1055
chr14,19231246,19231965,720,19231919,133,11.69171,1.92344,8.16861,meDIP2x_TIvsCI_peak_1056
chr14,19805195,19805526,332,19805251,187,10.43939,1.66402,7.04821,meDIP2x_TIvsCI_peak_1057
